fecha,region,producto,ventas
2026-06-15,Centro,B,1494
2026-06-15,Sur,C,1421
2026-06-15,Norte,C,1954
2026-06-15,Sur,B,1645
2026-06-15,Centro,A,1952
2026-06-15,Norte,C,1473
2026-06-15,Centro,B,1371
2026-06-15,Centro,B,1466
2026-06-15,Norte,B,1610
2026-06-15,Norte,C,1696
2026-06-15,Centro,A,947
2026-06-15,Norte,A,1466
2026-06-15,Centro,B,562
2026-06-15,Sur,C,1154
2026-06-15,Norte,A,1622
2026-06-15,Sur,C,787
2026-06-15,Centro,A,953
2026-06-15,Norte,A,1821
2026-06-15,Norte,B,1281
2026-06-15,Norte,A,613
2026-06-15,Centro,A,1548
2026-06-15,Sur,C,862
2026-06-15,Sur,A,1579
2026-06-15,Sur,B,675
2026-06-15,Centro,A,1534
2026-06-15,Centro,C,1113
2026-06-15,Norte,C,1949
2026-06-15,Sur,B,1427
2026-06-15,Centro,B,1843
2026-06-15,Sur,C,1048
2026-06-15,Centro,A,1924
2026-06-15,Sur,A,1786
2026-06-15,Sur,A,1403
2026-06-15,Centro,A,1820
2026-06-15,Centro,A,1075
2026-06-15,Centro,C,521
2026-06-15,Sur,C,573
2026-06-15,Centro,B,635
2026-06-15,Centro,A,1480
2026-06-15,Sur,B,1158
2026-06-15,Sur,C,1170
2026-06-15,Sur,C,875
2026-06-15,Norte,B,688
2026-06-15,Norte,C,1819
2026-06-15,Norte,C,1953
2026-06-15,Sur,B,1156
2026-06-15,Sur,C,722
2026-06-15,Centro,A,1324
2026-06-15,Centro,A,1888
2026-06-15,Norte,A,1076
2026-06-15,Sur,B,1014
2026-06-15,Sur,A,1535
2026-06-15,Norte,C,612
2026-06-15,Sur,C,1991
2026-06-15,Sur,C,958
2026-06-15,Centro,C,1752
2026-06-15,Sur,C,1487
2026-06-15,Centro,A,1917
2026-06-15,Centro,B,689
2026-06-15,Norte,B,1212
2026-06-15,Centro,C,1125
2026-06-15,Norte,B,1435
2026-06-15,Centro,B,1096
2026-06-15,Sur,C,1940
2026-06-15,Centro,A,1899
2026-06-15,Norte,B,1102
2026-06-15,Norte,C,1768
2026-06-15,Norte,A,787
2026-06-15,Norte,A,602
2026-06-15,Sur,C,760
2026-06-15,Sur,B,1273
2026-06-15,Norte,B,621
2026-06-15,Norte,C,1869
2026-06-15,Sur,A,1377
2026-06-15,Sur,C,1452
2026-06-15,Sur,C,934
2026-06-15,Norte,C,1026
2026-06-15,Sur,B,1358
2026-06-15,Centro,C,934
2026-06-15,Centro,B,1032
2026-06-15,Norte,B,971
2026-06-15,Sur,B,1149
2026-06-15,Norte,A,1042
2026-06-15,Sur,C,1015
2026-06-15,Norte,C,1399
2026-06-15,Sur,C,1679
2026-06-15,Norte,C,1392
2026-06-15,Sur,C,1924
2026-06-15,Norte,A,1941
2026-06-15,Sur,B,1945
2026-06-15,Norte,B,1132
2026-06-15,Norte,C,967
2026-06-15,Norte,A,549
2026-06-15,Centro,A,1605
2026-06-15,Norte,B,677
2026-06-15,Sur,C,1971
2026-06-15,Norte,C,966
2026-06-15,Sur,B,1995
2026-06-15,Norte,C,706
2026-06-15,Sur,A,1370
2026-06-15,Centro,B,1382
2026-06-15,Sur,B,1832
2026-06-15,Sur,C,596
2026-06-15,Norte,C,1221
2026-06-15,Centro,B,1490
2026-06-15,Centro,B,1603
2026-06-15,Sur,B,951
2026-06-15,Centro,B,1118
2026-06-15,Sur,A,565
2026-06-15,Centro,C,1214
2026-06-15,Sur,A,920
2026-06-15,Centro,C,1871
2026-06-15,Centro,A,1652
2026-06-15,Centro,B,777
2026-06-15,Sur,C,526
2026-06-15,Norte,A,1514
2026-06-15,Norte,A,892
2026-06-15,Norte,A,818
2026-06-15,Sur,C,791
2026-06-15,Sur,A,639
2026-06-15,Centro,A,1070
2026-06-15,Sur,A,1105
2026-06-15,Norte,B,526
2026-06-15,Centro,B,547
2026-06-15,Sur,A,1032
2026-06-15,Sur,C,901
2026-06-15,Norte,B,978
2026-06-15,Centro,B,1297
2026-06-15,Norte,B,1250
2026-06-15,Norte,B,1072
2026-06-15,Centro,A,1138
2026-06-15,Sur,A,1173
2026-06-15,Sur,C,1723
2026-06-15,Norte,C,628
2026-06-15,Norte,B,1874
2026-06-15,Norte,A,1081
2026-06-15,Sur,A,1917
2026-06-15,Sur,A,1997
2026-06-15,Centro,C,963
2026-06-15,Centro,C,917
2026-06-15,Centro,C,847
2026-06-15,Centro,B,1151
2026-06-15,Sur,B,1457
2026-06-15,Sur,B,842
2026-06-15,Norte,B,1356
2026-06-15,Sur,B,1875
2026-06-15,Centro,A,1890
2026-06-15,Sur,A,1317
2026-06-15,Sur,B,776
2026-06-15,Centro,B,540
2026-06-15,Norte,B,1000
2026-06-15,Centro,A,881
2026-06-15,Norte,A,1008
2026-06-15,Sur,A,1030
2026-06-15,Sur,B,1411
2026-06-15,Norte,A,1500
2026-06-15,Norte,B,901
2026-06-15,Norte,C,1323
2026-06-15,Norte,C,506
2026-06-15,Centro,C,1160
2026-06-15,Sur,C,1212
2026-06-15,Centro,C,1436
2026-06-15,Sur,C,1386
2026-06-15,Norte,A,1099
2026-06-15,Centro,A,1593
2026-06-15,Centro,C,885
2026-06-15,Sur,C,1049
2026-06-15,Centro,A,860
2026-06-15,Centro,B,1607
2026-06-15,Norte,A,566
2026-06-15,Norte,A,1198
2026-06-15,Sur,B,1592
2026-06-15,Centro,A,1423
2026-06-15,Sur,C,1794
2026-06-15,Centro,B,649
2026-06-15,Norte,C,1447
2026-06-15,Centro,B,1004
2026-06-15,Sur,B,1506
2026-06-15,Centro,A,657
2026-06-15,Norte,C,848
2026-06-15,Norte,A,1875
2026-06-15,Norte,B,1036
2026-06-15,Centro,C,1070
2026-06-15,Norte,C,1985
2026-06-15,Sur,C,1958
2026-06-15,Sur,B,977
2026-06-15,Norte,A,950
2026-06-15,Norte,B,598
2026-06-15,Sur,C,1091
2026-06-15,Centro,A,1785
2026-06-15,Centro,C,1216
2026-06-15,Sur,A,1728
2026-06-15,Sur,C,999
2026-06-15,Centro,B,1770
2026-06-15,Centro,B,823
2026-06-15,Sur,C,1942
2026-06-15,Norte,C,1035
2026-06-15,Norte,A,544
2026-06-15,Centro,C,743
2026-06-15,Centro,C,1064
