fecha,region,producto,ventas
2026-06-13,Norte,C,1113
2026-06-13,Sur,C,1271
2026-06-13,Centro,C,1026
2026-06-13,Sur,B,539
2026-06-13,Centro,C,555
2026-06-13,Norte,A,997
2026-06-13,Centro,A,1720
2026-06-13,Norte,B,1790
2026-06-13,Sur,B,1358
2026-06-13,Norte,B,1298
2026-06-13,Sur,C,1278
2026-06-13,Norte,B,1432
2026-06-13,Sur,B,899
2026-06-13,Centro,A,770
2026-06-13,Centro,B,1537
2026-06-13,Centro,B,1223
2026-06-13,Sur,A,1918
2026-06-13,Centro,C,973
2026-06-13,Norte,B,1184
2026-06-13,Centro,C,1626
2026-06-13,Norte,C,785
2026-06-13,Norte,A,1440
2026-06-13,Centro,B,731
2026-06-13,Centro,C,1526
2026-06-13,Norte,C,1490
2026-06-13,Centro,B,1664
2026-06-13,Norte,A,867
2026-06-13,Sur,C,1540
2026-06-13,Sur,B,1484
2026-06-13,Centro,A,1377
2026-06-13,Norte,A,507
2026-06-13,Centro,A,1411
2026-06-13,Sur,A,1181
2026-06-13,Centro,C,1871
2026-06-13,Sur,A,1730
2026-06-13,Sur,C,784
2026-06-13,Sur,A,1432
2026-06-13,Norte,C,1924
2026-06-13,Norte,A,1948
2026-06-13,Centro,A,895
2026-06-13,Sur,B,1465
2026-06-13,Centro,B,1719
2026-06-13,Centro,B,1308
2026-06-13,Sur,B,1055
2026-06-13,Sur,C,647
2026-06-13,Sur,A,1453
2026-06-13,Norte,C,1981
2026-06-13,Norte,A,953
2026-06-13,Sur,C,1292
2026-06-13,Sur,A,1046
2026-06-13,Norte,A,1067
2026-06-13,Sur,A,1663
2026-06-13,Norte,B,610
2026-06-13,Sur,A,1388
2026-06-13,Sur,C,651
2026-06-13,Centro,B,881
2026-06-13,Norte,B,1822
2026-06-13,Norte,B,1279
2026-06-13,Norte,B,1985
2026-06-13,Centro,B,799
2026-06-13,Centro,A,1873
2026-06-13,Sur,C,1722
2026-06-13,Norte,C,903
2026-06-13,Centro,B,1046
2026-06-13,Sur,B,818
2026-06-13,Centro,A,1986
2026-06-13,Centro,A,1713
2026-06-13,Sur,C,686
2026-06-13,Norte,C,1690
2026-06-13,Norte,C,1578
2026-06-13,Sur,B,1931
2026-06-13,Sur,A,1929
2026-06-13,Sur,C,1090
2026-06-13,Sur,A,1673
2026-06-13,Sur,C,806
2026-06-13,Sur,C,1323
2026-06-13,Centro,A,769
2026-06-13,Sur,A,551
2026-06-13,Norte,B,595
2026-06-13,Norte,A,1083
2026-06-13,Sur,A,914
2026-06-13,Norte,B,1597
2026-06-13,Sur,A,763
2026-06-13,Sur,C,1398
2026-06-13,Centro,C,1132
2026-06-13,Centro,A,1511
2026-06-13,Sur,A,1489
2026-06-13,Norte,B,1267
2026-06-13,Norte,A,1249
2026-06-13,Centro,B,1426
2026-06-13,Norte,C,1218
2026-06-13,Sur,C,902
2026-06-13,Norte,B,1033
2026-06-13,Centro,C,1689
2026-06-13,Sur,C,828
2026-06-13,Centro,A,1046
2026-06-13,Sur,B,1122
2026-06-13,Sur,B,1240
2026-06-13,Sur,C,1035
2026-06-13,Centro,A,958
2026-06-13,Sur,A,1214
2026-06-13,Centro,C,1146
2026-06-13,Centro,B,1334
2026-06-13,Norte,C,1326
2026-06-13,Sur,A,1034
2026-06-13,Centro,B,1559
2026-06-13,Centro,C,1297
2026-06-13,Centro,C,909
2026-06-13,Sur,C,1286
2026-06-13,Norte,B,799
2026-06-13,Sur,A,573
2026-06-13,Sur,A,842
2026-06-13,Sur,A,1610
2026-06-13,Sur,A,1207
2026-06-13,Centro,C,1611
2026-06-13,Centro,C,950
2026-06-13,Centro,B,1351
2026-06-13,Sur,C,1696
2026-06-13,Sur,A,1874
2026-06-13,Centro,B,1718
2026-06-13,Sur,A,1372
2026-06-13,Norte,C,818
2026-06-13,Norte,A,1366
2026-06-13,Norte,C,1257
2026-06-13,Norte,B,687
2026-06-13,Norte,B,1923
2026-06-13,Sur,C,1542
2026-06-13,Sur,C,1913
2026-06-13,Norte,A,1558
2026-06-13,Centro,C,774
2026-06-13,Sur,C,1660
2026-06-13,Centro,C,1254
2026-06-13,Norte,A,697
2026-06-13,Sur,A,1004
2026-06-13,Centro,A,601
2026-06-13,Centro,C,1457
2026-06-13,Norte,A,1311
2026-06-13,Norte,A,924
2026-06-13,Centro,C,560
2026-06-13,Centro,B,704
2026-06-13,Sur,C,1720
2026-06-13,Centro,B,928
2026-06-13,Centro,A,1605
2026-06-13,Centro,A,1263
2026-06-13,Centro,C,885
2026-06-13,Sur,A,1256
2026-06-13,Sur,A,794
2026-06-13,Centro,B,1260
2026-06-13,Norte,B,1693
2026-06-13,Centro,B,1748
2026-06-13,Centro,A,1700
2026-06-13,Centro,B,1382
2026-06-13,Sur,C,638
2026-06-13,Centro,B,1783
2026-06-13,Sur,B,1183
2026-06-13,Sur,B,715
2026-06-13,Sur,C,1137
2026-06-13,Centro,C,832
2026-06-13,Centro,C,614
2026-06-13,Norte,B,1215
2026-06-13,Centro,C,1998
2026-06-13,Norte,C,1371
2026-06-13,Norte,A,1272
2026-06-13,Centro,B,1676
2026-06-13,Sur,C,700
2026-06-13,Sur,C,1874
2026-06-13,Centro,C,563
2026-06-13,Norte,B,1886
2026-06-13,Norte,A,1445
2026-06-13,Sur,C,894
2026-06-13,Norte,A,574
2026-06-13,Norte,A,887
2026-06-13,Centro,A,1371
2026-06-13,Sur,A,904
2026-06-13,Sur,A,742
2026-06-13,Norte,A,1586
2026-06-13,Centro,C,1479
2026-06-13,Centro,C,1832
2026-06-13,Centro,A,677
2026-06-13,Norte,C,883
2026-06-13,Sur,C,699
2026-06-13,Norte,B,1994
2026-06-13,Centro,B,1764
2026-06-13,Centro,A,1829
2026-06-13,Norte,B,1013
2026-06-13,Norte,A,1858
2026-06-13,Centro,B,953
2026-06-13,Sur,B,567
2026-06-13,Norte,C,1153
2026-06-13,Norte,B,1230
2026-06-13,Centro,C,1376
2026-06-13,Centro,C,1943
2026-06-13,Centro,C,1888
2026-06-13,Centro,C,964
2026-06-13,Norte,A,1462
2026-06-13,Sur,C,1222
2026-06-13,Sur,B,1883
2026-06-13,Norte,A,1159
2026-06-13,Centro,B,1480
2026-06-13,Norte,A,509
