fecha,region,producto,ventas
2026-06-03,Sur,A,1011
2026-06-03,Sur,B,1410
2026-06-03,Norte,C,999
2026-06-03,Centro,A,1391
2026-06-03,Centro,C,1532
2026-06-03,Sur,A,1872
2026-06-03,Centro,A,1466
2026-06-03,Norte,A,1029
2026-06-03,Centro,C,1704
2026-06-03,Norte,C,1596
2026-06-03,Centro,A,1893
2026-06-03,Centro,A,797
2026-06-03,Centro,B,1987
2026-06-03,Norte,C,1149
2026-06-03,Centro,A,1858
2026-06-03,Sur,A,1079
2026-06-03,Sur,B,1877
2026-06-03,Centro,B,595
2026-06-03,Centro,C,653
2026-06-03,Centro,C,705
2026-06-03,Sur,B,1226
2026-06-03,Centro,A,932
2026-06-03,Sur,C,1819
2026-06-03,Sur,C,1456
2026-06-03,Sur,B,640
2026-06-03,Sur,C,652
2026-06-03,Norte,A,1395
2026-06-03,Norte,A,1554
2026-06-03,Sur,B,1002
2026-06-03,Centro,C,610
2026-06-03,Centro,A,1287
2026-06-03,Centro,B,1733
2026-06-03,Norte,A,1703
2026-06-03,Sur,A,649
2026-06-03,Sur,B,1659
2026-06-03,Sur,B,881
2026-06-03,Centro,B,896
2026-06-03,Sur,C,1154
2026-06-03,Norte,B,708
2026-06-03,Sur,A,1164
2026-06-03,Norte,A,1793
2026-06-03,Norte,C,1397
2026-06-03,Norte,C,1305
2026-06-03,Norte,A,808
2026-06-03,Centro,C,951
2026-06-03,Sur,C,1499
2026-06-03,Centro,B,528
2026-06-03,Centro,B,1847
2026-06-03,Sur,A,1924
2026-06-03,Centro,C,542
2026-06-03,Centro,C,1676
2026-06-03,Norte,C,1175
2026-06-03,Sur,C,1521
2026-06-03,Norte,C,650
2026-06-03,Norte,A,1657
2026-06-03,Centro,C,1541
2026-06-03,Sur,B,1144
2026-06-03,Centro,C,1278
2026-06-03,Centro,C,835
2026-06-03,Norte,B,658
2026-06-03,Centro,C,662
2026-06-03,Norte,A,1492
2026-06-03,Sur,B,1865
2026-06-03,Norte,A,881
2026-06-03,Norte,B,681
2026-06-03,Sur,A,1726
2026-06-03,Centro,A,845
2026-06-03,Sur,C,994
2026-06-03,Norte,C,949
2026-06-03,Norte,B,778
2026-06-03,Norte,A,791
2026-06-03,Sur,B,1597
2026-06-03,Centro,B,814
2026-06-03,Norte,A,874
2026-06-03,Norte,C,773
2026-06-03,Centro,C,1910
2026-06-03,Norte,A,1373
2026-06-03,Sur,B,1074
2026-06-03,Centro,A,967
2026-06-03,Norte,C,1211
2026-06-03,Sur,C,1909
2026-06-03,Sur,A,1194
2026-06-03,Norte,B,832
2026-06-03,Sur,A,559
2026-06-03,Norte,C,852
2026-06-03,Norte,A,730
2026-06-03,Centro,A,602
2026-06-03,Sur,A,964
2026-06-03,Norte,A,545
2026-06-03,Centro,B,868
2026-06-03,Sur,C,1996
2026-06-03,Centro,C,1546
2026-06-03,Centro,C,1534
2026-06-03,Sur,C,909
2026-06-03,Centro,C,1229
2026-06-03,Centro,B,1757
2026-06-03,Sur,C,650
2026-06-03,Centro,A,1119
2026-06-03,Norte,A,1933
2026-06-03,Centro,C,1221
2026-06-03,Sur,A,1466
2026-06-03,Norte,A,1253
2026-06-03,Sur,A,1028
2026-06-03,Norte,B,1279
2026-06-03,Centro,A,1007
2026-06-03,Norte,B,1217
2026-06-03,Centro,B,665
2026-06-03,Norte,A,1067
2026-06-03,Centro,A,771
2026-06-03,Sur,C,1935
2026-06-03,Sur,A,1854
2026-06-03,Sur,B,1718
2026-06-03,Centro,A,707
2026-06-03,Sur,C,1971
2026-06-03,Sur,B,899
2026-06-03,Centro,B,1597
2026-06-03,Sur,A,1143
2026-06-03,Centro,C,1679
2026-06-03,Sur,B,562
2026-06-03,Centro,B,1235
2026-06-03,Centro,B,1691
2026-06-03,Norte,A,1250
2026-06-03,Sur,C,1586
2026-06-03,Sur,A,1994
2026-06-03,Sur,B,1358
2026-06-03,Sur,B,1234
2026-06-03,Centro,C,1625
2026-06-03,Centro,C,1311
2026-06-03,Centro,C,1153
2026-06-03,Norte,A,1017
2026-06-03,Sur,A,1123
2026-06-03,Centro,B,1766
2026-06-03,Sur,A,1869
2026-06-03,Norte,A,650
2026-06-03,Centro,C,905
2026-06-03,Centro,A,684
2026-06-03,Norte,C,1209
2026-06-03,Sur,C,1992
2026-06-03,Norte,C,1609
2026-06-03,Norte,B,1215
2026-06-03,Norte,B,671
2026-06-03,Sur,A,1292
2026-06-03,Norte,B,712
2026-06-03,Centro,A,1059
2026-06-03,Norte,A,1816
2026-06-03,Centro,A,1562
2026-06-03,Sur,A,1643
2026-06-03,Centro,B,1562
2026-06-03,Centro,B,1966
2026-06-03,Sur,A,998
2026-06-03,Norte,C,1291
2026-06-03,Norte,A,771
2026-06-03,Centro,B,857
2026-06-03,Centro,C,948
2026-06-03,Norte,A,919
2026-06-03,Sur,C,758
2026-06-03,Centro,B,1732
2026-06-03,Centro,A,538
2026-06-03,Norte,C,1377
2026-06-03,Sur,B,882
2026-06-03,Norte,B,672
2026-06-03,Norte,C,978
2026-06-03,Norte,A,1725
2026-06-03,Norte,C,1714
2026-06-03,Centro,A,1491
2026-06-03,Centro,B,1321
2026-06-03,Centro,A,1035
2026-06-03,Norte,C,1439
2026-06-03,Sur,A,1818
2026-06-03,Norte,C,714
2026-06-03,Norte,A,1324
2026-06-03,Sur,A,1631
2026-06-03,Norte,C,1756
2026-06-03,Centro,B,1187
2026-06-03,Centro,A,1189
