fecha,region,producto,ventas
2026-05-24,Sur,C,587
2026-05-24,Centro,B,959
2026-05-24,Norte,B,1644
2026-05-24,Norte,A,564
2026-05-24,Sur,B,1186
2026-05-24,Sur,B,1816
2026-05-24,Sur,A,1422
2026-05-24,Centro,B,1436
2026-05-24,Norte,B,1163
2026-05-24,Norte,A,1675
2026-05-24,Norte,A,1266
2026-05-24,Norte,A,526
2026-05-24,Norte,C,1311
2026-05-24,Norte,A,1216
2026-05-24,Norte,A,565
2026-05-24,Norte,A,1602
2026-05-24,Sur,C,626
2026-05-24,Sur,C,1161
2026-05-24,Sur,A,827
2026-05-24,Sur,B,997
2026-05-24,Sur,C,994
2026-05-24,Norte,C,1034
2026-05-24,Norte,C,1002
2026-05-24,Centro,A,1668
2026-05-24,Sur,A,1616
2026-05-24,Centro,C,1147
2026-05-24,Centro,A,769
2026-05-24,Centro,A,712
2026-05-24,Centro,B,1626
2026-05-24,Centro,A,1657
2026-05-24,Sur,B,822
2026-05-24,Norte,B,1460
2026-05-24,Centro,C,1357
2026-05-24,Norte,B,1033
2026-05-24,Norte,C,778
2026-05-24,Centro,C,955
2026-05-24,Centro,B,619
2026-05-24,Sur,C,1416
2026-05-24,Norte,C,538
2026-05-24,Norte,C,1386
2026-05-24,Sur,B,1212
2026-05-24,Centro,A,904
2026-05-24,Norte,C,1517
2026-05-24,Centro,C,798
2026-05-24,Sur,C,1503
2026-05-24,Sur,C,1168
2026-05-24,Norte,A,620
2026-05-24,Centro,C,1395
2026-05-24,Sur,C,652
2026-05-24,Norte,C,1254
2026-05-24,Centro,A,688
2026-05-24,Norte,C,1891
2026-05-24,Norte,B,916
2026-05-24,Sur,B,1081
2026-05-24,Sur,A,762
2026-05-24,Centro,B,1074
2026-05-24,Norte,B,743
2026-05-24,Sur,B,881
2026-05-24,Sur,B,814
2026-05-24,Centro,B,602
2026-05-24,Sur,B,1023
2026-05-24,Centro,C,1432
2026-05-24,Centro,B,1433
2026-05-24,Sur,C,1484
2026-05-24,Norte,B,600
2026-05-24,Centro,C,1033
2026-05-24,Centro,B,1962
2026-05-24,Sur,A,861
2026-05-24,Centro,A,556
2026-05-24,Norte,C,1846
2026-05-24,Sur,A,1626
2026-05-24,Centro,C,1940
2026-05-24,Sur,B,704
2026-05-24,Centro,C,706
2026-05-24,Sur,B,1352
2026-05-24,Centro,B,1461
2026-05-24,Centro,C,677
2026-05-24,Centro,A,1572
2026-05-24,Norte,C,1495
2026-05-24,Norte,B,1924
2026-05-24,Centro,A,1277
2026-05-24,Sur,C,1129
2026-05-24,Sur,A,1278
2026-05-24,Sur,B,969
2026-05-24,Norte,B,1082
2026-05-24,Centro,A,1152
2026-05-24,Norte,B,530
2026-05-24,Norte,A,654
2026-05-24,Norte,C,562
2026-05-24,Sur,A,1802
2026-05-24,Centro,A,1737
2026-05-24,Centro,A,767
2026-05-24,Sur,C,1509
2026-05-24,Centro,A,1868
2026-05-24,Norte,C,1288
2026-05-24,Sur,B,1461
2026-05-24,Centro,C,1899
2026-05-24,Sur,C,1926
2026-05-24,Norte,C,1389
2026-05-24,Sur,A,809
2026-05-24,Centro,A,1110
2026-05-24,Norte,B,1935
2026-05-24,Sur,B,824
2026-05-24,Norte,A,880
2026-05-24,Centro,B,837
2026-05-24,Sur,B,540
2026-05-24,Norte,A,1599
2026-05-24,Norte,A,918
2026-05-24,Norte,A,1643
2026-05-24,Sur,C,1903
2026-05-24,Sur,A,1045
2026-05-24,Norte,B,682
2026-05-24,Centro,C,1732
2026-05-24,Norte,B,1691
2026-05-24,Sur,B,527
2026-05-24,Sur,C,1457
2026-05-24,Centro,C,567
2026-05-24,Centro,A,683
2026-05-24,Norte,B,1681
2026-05-24,Norte,A,1964
2026-05-24,Sur,C,1750
2026-05-24,Sur,C,708
2026-05-24,Centro,A,840
2026-05-24,Sur,C,838
2026-05-24,Norte,A,1376
2026-05-24,Sur,B,558
2026-05-24,Centro,C,1631
2026-05-24,Sur,C,1587
2026-05-24,Centro,B,1830
2026-05-24,Sur,C,1028
2026-05-24,Centro,C,808
2026-05-24,Sur,A,1731
2026-05-24,Centro,A,1392
2026-05-24,Sur,C,1018
2026-05-24,Norte,C,1394
2026-05-24,Sur,C,1375
2026-05-24,Centro,C,1163
2026-05-24,Norte,A,1036
2026-05-24,Centro,C,727
2026-05-24,Centro,B,1723
2026-05-24,Norte,C,519
2026-05-24,Norte,B,1766
2026-05-24,Centro,A,1430
2026-05-24,Sur,A,1728
2026-05-24,Sur,B,1765
2026-05-24,Norte,C,1096
2026-05-24,Norte,A,1891
2026-05-24,Sur,C,1911
2026-05-24,Sur,A,1942
2026-05-24,Sur,B,1845
2026-05-24,Norte,B,1071
2026-05-24,Sur,B,640
2026-05-24,Norte,C,1018
2026-05-24,Centro,A,1618
2026-05-24,Norte,B,526
2026-05-24,Centro,B,574
2026-05-24,Sur,C,742
2026-05-24,Norte,B,1320
2026-05-24,Sur,B,1699
2026-05-24,Centro,B,1504
2026-05-24,Sur,B,502
2026-05-24,Centro,C,1977
2026-05-24,Norte,B,895
2026-05-24,Sur,C,1564
2026-05-24,Sur,A,773
2026-05-24,Norte,B,1377
2026-05-24,Norte,A,708
2026-05-24,Centro,A,1855
2026-05-24,Norte,C,854
2026-05-24,Norte,A,858
2026-05-24,Sur,C,1000
2026-05-24,Norte,B,1697
2026-05-24,Sur,C,755
2026-05-24,Sur,C,1358
2026-05-24,Centro,C,627
2026-05-24,Sur,B,1293
2026-05-24,Sur,C,1873
2026-05-24,Centro,B,1280
2026-05-24,Sur,B,574
2026-05-24,Norte,C,1859
2026-05-24,Sur,B,854
2026-05-24,Norte,B,1778
2026-05-24,Sur,A,1809
2026-05-24,Sur,B,1702
2026-05-24,Centro,A,1291
2026-05-24,Sur,C,1713
2026-05-24,Norte,A,1782
2026-05-24,Centro,C,772
2026-05-24,Centro,B,652
2026-05-24,Centro,C,1837
2026-05-24,Centro,B,531
2026-05-24,Centro,C,1943
2026-05-24,Norte,A,503
2026-05-24,Sur,C,1034
2026-05-24,Norte,A,554
2026-05-24,Centro,A,1105
2026-05-24,Sur,A,1917
2026-05-24,Sur,B,872
2026-05-24,Sur,C,1638
2026-05-24,Centro,A,1507
