fecha,region,producto,ventas
2026-06-07,Sur,C,1964
2026-06-07,Sur,B,757
2026-06-07,Norte,B,973
2026-06-07,Norte,A,1948
2026-06-07,Centro,B,995
2026-06-07,Sur,B,1323
2026-06-07,Sur,C,1305
2026-06-07,Sur,B,1454
2026-06-07,Sur,C,1559
2026-06-07,Centro,C,1524
2026-06-07,Sur,C,1833
2026-06-07,Sur,A,742
2026-06-07,Centro,B,1597
2026-06-07,Sur,C,1426
2026-06-07,Centro,A,1822
2026-06-07,Centro,A,1207
2026-06-07,Norte,B,555
2026-06-07,Sur,B,1575
2026-06-07,Norte,B,1100
2026-06-07,Norte,C,1637
2026-06-07,Norte,B,1616
2026-06-07,Sur,B,1884
2026-06-07,Sur,A,586
2026-06-07,Sur,B,1921
2026-06-07,Sur,B,555
2026-06-07,Norte,A,624
2026-06-07,Sur,C,1206
2026-06-07,Norte,B,1624
2026-06-07,Sur,B,1873
2026-06-07,Sur,B,1271
2026-06-07,Sur,C,1306
2026-06-07,Sur,B,1868
2026-06-07,Sur,B,1340
2026-06-07,Sur,A,1562
2026-06-07,Norte,B,1006
2026-06-07,Sur,A,1647
2026-06-07,Sur,A,1639
2026-06-07,Norte,B,1060
2026-06-07,Centro,B,960
2026-06-07,Norte,A,1460
2026-06-07,Sur,A,1382
2026-06-07,Norte,A,1696
2026-06-07,Sur,C,1260
2026-06-07,Norte,C,1181
2026-06-07,Sur,A,606
2026-06-07,Sur,B,1116
2026-06-07,Centro,B,1117
2026-06-07,Norte,B,1407
2026-06-07,Norte,A,1039
2026-06-07,Sur,B,1177
2026-06-07,Norte,A,823
2026-06-07,Centro,B,1864
2026-06-07,Centro,A,934
2026-06-07,Norte,C,1699
2026-06-07,Norte,A,1739
2026-06-07,Sur,A,1318
2026-06-07,Sur,B,1859
2026-06-07,Centro,B,1782
2026-06-07,Sur,A,1867
2026-06-07,Centro,C,608
2026-06-07,Norte,A,888
2026-06-07,Centro,C,631
2026-06-07,Sur,A,1977
2026-06-07,Norte,A,1374
2026-06-07,Centro,B,828
2026-06-07,Sur,C,670
2026-06-07,Sur,B,1328
2026-06-07,Sur,C,1888
2026-06-07,Norte,C,1943
2026-06-07,Norte,A,799
2026-06-07,Sur,C,836
2026-06-07,Norte,B,1555
2026-06-07,Centro,A,1336
2026-06-07,Sur,B,1806
2026-06-07,Centro,C,601
2026-06-07,Norte,C,943
2026-06-07,Sur,B,690
2026-06-07,Sur,B,806
2026-06-07,Centro,B,1658
2026-06-07,Sur,B,1239
2026-06-07,Centro,C,731
2026-06-07,Norte,A,1612
2026-06-07,Norte,B,1720
2026-06-07,Sur,C,1942
2026-06-07,Sur,B,800
2026-06-07,Norte,B,1829
2026-06-07,Norte,A,1369
2026-06-07,Norte,C,1889
2026-06-07,Centro,C,1060
2026-06-07,Centro,C,1568
2026-06-07,Norte,A,1674
2026-06-07,Centro,B,654
2026-06-07,Centro,C,783
2026-06-07,Norte,C,961
2026-06-07,Sur,C,632
2026-06-07,Centro,A,780
2026-06-07,Centro,A,1528
2026-06-07,Centro,B,655
2026-06-07,Norte,C,1535
2026-06-07,Sur,C,1456
2026-06-07,Sur,C,1056
2026-06-07,Centro,A,1947
2026-06-07,Centro,C,609
2026-06-07,Sur,B,1559
2026-06-07,Sur,C,1682
2026-06-07,Norte,B,1282
2026-06-07,Sur,B,1912
2026-06-07,Sur,A,528
2026-06-07,Sur,C,1818
2026-06-07,Sur,C,600
2026-06-07,Norte,A,1916
2026-06-07,Norte,A,1584
2026-06-07,Norte,C,1122
2026-06-07,Sur,C,1975
2026-06-07,Centro,B,1629
2026-06-07,Norte,A,1495
2026-06-07,Norte,A,885
2026-06-07,Norte,B,1722
2026-06-07,Sur,A,1200
2026-06-07,Sur,A,991
2026-06-07,Sur,B,903
2026-06-07,Sur,A,1630
2026-06-07,Sur,B,887
2026-06-07,Norte,A,852
2026-06-07,Sur,A,1730
2026-06-07,Sur,B,698
2026-06-07,Centro,A,1742
2026-06-07,Centro,B,1739
2026-06-07,Centro,C,1291
2026-06-07,Centro,A,832
2026-06-07,Sur,A,1915
2026-06-07,Centro,C,1209
2026-06-07,Norte,A,1903
2026-06-07,Norte,A,848
2026-06-07,Norte,B,1688
2026-06-07,Sur,C,1330
2026-06-07,Sur,A,860
2026-06-07,Centro,C,767
2026-06-07,Norte,B,1858
2026-06-07,Norte,A,1350
2026-06-07,Norte,B,1864
2026-06-07,Centro,B,1164
2026-06-07,Sur,A,1468
2026-06-07,Norte,C,1930
2026-06-07,Centro,C,1280
2026-06-07,Centro,C,1320
2026-06-07,Norte,C,509
2026-06-07,Norte,B,758
2026-06-07,Sur,A,989
2026-06-07,Norte,A,1648
2026-06-07,Norte,B,1932
2026-06-07,Norte,A,1905
2026-06-07,Norte,C,1984
2026-06-07,Centro,C,1965
2026-06-07,Norte,B,1970
2026-06-07,Centro,C,760
2026-06-07,Norte,B,1473
2026-06-07,Norte,C,1389
2026-06-07,Centro,B,1245
2026-06-07,Centro,A,1999
2026-06-07,Sur,B,1036
2026-06-07,Centro,B,705
2026-06-07,Sur,C,715
2026-06-07,Norte,B,1385
2026-06-07,Centro,B,1587
2026-06-07,Centro,C,919
2026-06-07,Norte,C,637
2026-06-07,Centro,C,892
2026-06-07,Norte,B,1132
2026-06-07,Centro,B,1664
2026-06-07,Centro,B,869
2026-06-07,Sur,B,1964
2026-06-07,Norte,A,1969
2026-06-07,Centro,A,547
2026-06-07,Centro,B,1369
2026-06-07,Centro,A,1439
2026-06-07,Centro,B,1033
2026-06-07,Sur,B,666
2026-06-07,Norte,C,712
2026-06-07,Centro,C,1307
2026-06-07,Norte,A,828
2026-06-07,Norte,B,1515
2026-06-07,Norte,C,1419
2026-06-07,Norte,B,586
2026-06-07,Norte,A,760
2026-06-07,Centro,B,587
2026-06-07,Centro,B,1355
2026-06-07,Norte,C,1470
2026-06-07,Norte,B,863
2026-06-07,Centro,B,1844
2026-06-07,Sur,A,1588
2026-06-07,Centro,C,1647
2026-06-07,Centro,C,641
2026-06-07,Centro,B,1747
2026-06-07,Sur,A,826
2026-06-07,Sur,A,1380
2026-06-07,Sur,C,1788
2026-06-07,Norte,B,1361
2026-06-07,Centro,A,1560
2026-06-07,Norte,A,1291
