fecha,region,producto,ventas
2026-05-28,Centro,A,1008
2026-05-28,Centro,C,1263
2026-05-28,Norte,C,702
2026-05-28,Sur,A,1292
2026-05-28,Norte,A,1177
2026-05-28,Centro,A,1022
2026-05-28,Norte,B,1824
2026-05-28,Centro,B,1626
2026-05-28,Norte,A,1630
2026-05-28,Sur,B,1243
2026-05-28,Norte,C,1265
2026-05-28,Centro,C,1087
2026-05-28,Sur,C,1074
2026-05-28,Norte,C,1233
2026-05-28,Norte,C,1335
2026-05-28,Sur,B,1988
2026-05-28,Centro,C,1616
2026-05-28,Sur,C,1033
2026-05-28,Centro,A,723
2026-05-28,Centro,B,850
2026-05-28,Norte,C,1362
2026-05-28,Centro,A,1567
2026-05-28,Centro,B,542
2026-05-28,Centro,C,1120
2026-05-28,Centro,C,1741
2026-05-28,Sur,A,1712
2026-05-28,Centro,A,1021
2026-05-28,Norte,B,1751
2026-05-28,Norte,A,786
2026-05-28,Norte,C,637
2026-05-28,Sur,A,1426
2026-05-28,Centro,B,1361
2026-05-28,Norte,C,762
2026-05-28,Norte,A,1551
2026-05-28,Sur,B,681
2026-05-28,Sur,B,1758
2026-05-28,Sur,C,1144
2026-05-28,Norte,C,1593
2026-05-28,Sur,B,1738
2026-05-28,Norte,A,845
2026-05-28,Sur,A,917
2026-05-28,Centro,C,1561
2026-05-28,Centro,C,1457
2026-05-28,Norte,A,1395
2026-05-28,Centro,A,1479
2026-05-28,Sur,C,1620
2026-05-28,Sur,B,565
2026-05-28,Norte,A,1722
2026-05-28,Sur,A,962
2026-05-28,Norte,A,1204
2026-05-28,Centro,C,814
2026-05-28,Norte,C,1158
2026-05-28,Sur,B,1543
2026-05-28,Norte,C,735
2026-05-28,Norte,C,814
2026-05-28,Sur,B,944
2026-05-28,Centro,B,753
2026-05-28,Centro,A,1918
2026-05-28,Norte,B,1239
2026-05-28,Sur,C,1035
2026-05-28,Centro,B,1693
2026-05-28,Norte,C,696
2026-05-28,Sur,C,1953
2026-05-28,Sur,C,1561
2026-05-28,Sur,C,1858
2026-05-28,Norte,A,1082
2026-05-28,Norte,C,539
2026-05-28,Norte,A,1873
2026-05-28,Centro,A,665
2026-05-28,Sur,A,1746
2026-05-28,Sur,C,1807
2026-05-28,Centro,C,1611
2026-05-28,Sur,C,1388
2026-05-28,Sur,C,1868
2026-05-28,Norte,B,1812
2026-05-28,Norte,C,629
2026-05-28,Sur,B,554
2026-05-28,Centro,A,1632
2026-05-28,Centro,B,1397
2026-05-28,Sur,A,1609
2026-05-28,Norte,C,1612
2026-05-28,Sur,B,1223
2026-05-28,Centro,B,1362
2026-05-28,Sur,B,1380
2026-05-28,Centro,A,1227
2026-05-28,Norte,C,1313
2026-05-28,Sur,A,1912
2026-05-28,Norte,A,1532
2026-05-28,Norte,B,1995
2026-05-28,Centro,C,777
2026-05-28,Sur,A,1647
2026-05-28,Sur,A,1257
2026-05-28,Centro,A,1794
2026-05-28,Centro,A,1927
2026-05-28,Norte,B,1751
2026-05-28,Centro,C,1139
2026-05-28,Centro,A,1862
2026-05-28,Norte,C,939
2026-05-28,Norte,C,1221
2026-05-28,Centro,B,1130
2026-05-28,Centro,B,1224
2026-05-28,Sur,C,767
2026-05-28,Sur,C,1311
2026-05-28,Norte,A,1209
2026-05-28,Norte,A,1611
2026-05-28,Centro,C,1233
2026-05-28,Norte,C,637
2026-05-28,Norte,C,735
2026-05-28,Sur,A,1815
2026-05-28,Centro,C,1011
2026-05-28,Sur,C,1197
2026-05-28,Sur,A,1074
2026-05-28,Centro,B,1275
2026-05-28,Sur,C,1923
2026-05-28,Sur,A,826
2026-05-28,Sur,A,974
2026-05-28,Norte,B,570
2026-05-28,Centro,A,1060
2026-05-28,Sur,B,1597
2026-05-28,Norte,C,649
2026-05-28,Centro,A,642
2026-05-28,Norte,C,1611
2026-05-28,Norte,C,1836
2026-05-28,Norte,B,1542
2026-05-28,Norte,C,530
2026-05-28,Sur,A,630
2026-05-28,Sur,B,1496
2026-05-28,Norte,C,1625
2026-05-28,Norte,A,1947
2026-05-28,Norte,B,738
2026-05-28,Centro,A,1458
2026-05-28,Norte,B,1167
2026-05-28,Norte,B,1566
2026-05-28,Norte,B,1998
2026-05-28,Norte,C,1473
2026-05-28,Centro,B,1180
2026-05-28,Norte,A,1368
2026-05-28,Sur,C,1031
2026-05-28,Centro,B,1623
2026-05-28,Sur,A,1828
2026-05-28,Centro,A,1976
2026-05-28,Norte,B,1257
2026-05-28,Norte,A,1028
2026-05-28,Centro,C,1250
2026-05-28,Centro,C,1696
2026-05-28,Norte,A,626
2026-05-28,Centro,C,655
2026-05-28,Norte,B,1922
2026-05-28,Sur,A,863
2026-05-28,Sur,B,1734
2026-05-28,Norte,C,572
2026-05-28,Norte,B,711
2026-05-28,Sur,A,1404
2026-05-28,Norte,B,1131
2026-05-28,Norte,B,1567
2026-05-28,Centro,A,1927
2026-05-28,Sur,B,1763
2026-05-28,Sur,A,1444
2026-05-28,Norte,A,1261
2026-05-28,Sur,C,717
2026-05-28,Sur,B,716
2026-05-28,Sur,B,1638
2026-05-28,Sur,C,1798
2026-05-28,Norte,B,1670
2026-05-28,Norte,C,952
2026-05-28,Sur,A,1713
2026-05-28,Centro,A,1204
2026-05-28,Sur,C,1161
2026-05-28,Sur,A,1463
2026-05-28,Norte,C,1927
2026-05-28,Centro,B,1207
2026-05-28,Sur,B,876
2026-05-28,Sur,C,1889
2026-05-28,Sur,B,524
2026-05-28,Norte,A,1160
2026-05-28,Sur,B,1388
2026-05-28,Centro,A,1624
2026-05-28,Sur,C,1439
2026-05-28,Centro,A,783
2026-05-28,Centro,A,1696
2026-05-28,Centro,B,1373
2026-05-28,Norte,C,688
2026-05-28,Sur,A,838
2026-05-28,Centro,A,986
2026-05-28,Norte,B,1987
2026-05-28,Centro,A,524
2026-05-28,Centro,C,707
2026-05-28,Norte,A,1531
2026-05-28,Norte,B,706
2026-05-28,Norte,B,838
2026-05-28,Centro,B,1594
2026-05-28,Sur,C,1169
2026-05-28,Norte,C,674
2026-05-28,Centro,A,1292
2026-05-28,Sur,C,944
2026-05-28,Norte,C,1629
2026-05-28,Sur,A,1866
2026-05-28,Centro,A,1881
2026-05-28,Centro,C,1539
2026-05-28,Norte,B,1103
